car_brand,no_year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(kmpl),engine(CC),max_power(BHP),torque(Nm),torque_lower(rpm),torque_upper(rpm),seats
Maruti,4,650000,60000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,4,400000,110000,CNG,Individual,Manual,First Owner,26.6,998.0,58.16,77.0,3500.0,3500.0,5.0
Maruti,5,725000,110000,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,200.0,1750.0,1750.0,7.0
Maruti,1,350000,5000,Petrol,Individual,Manual,First Owner,22.05,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,5,730000,100000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,2,650000,33000,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,10,250000,170000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,190.0,2000.0,2000.0,5.0
Maruti,4,711000,53000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,8,250000,90000,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,4,675000,35000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,5,325000,50000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,5,250000,20000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,2,740000,38000,Diesel,Individual,Automatic,First Owner,28.4,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,4,800000,28050,Diesel,Dealer,Manual,First Owner,28.09,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,5,500000,22947,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,11,160000,36659,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,5,210000,60000,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,59.0,2500.0,2500.0,8.0
Maruti,11,150000,39000,Petrol,Individual,Manual,First Owner,16.9,1061.0,64.9,84.28,3500.0,3500.0,5.0
Maruti,12,160000,70000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,4,515000,23000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,115.0,4000.0,4000.0,5.0
Maruti,8,250000,35000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,4,800000,44500,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,6,600000,60000,Diesel,Individual,Manual,Third Owner,26.21,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,2,750000,9900,Petrol,Individual,Manual,First Owner,11.96,1298.0,80.0,103.0,4500.0,4500.0,8.0
Maruti,7,650000,68000,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,10,347000,30000,Petrol,Individual,Manual,First Owner,19.0,998.0,66.1,90.0,3500.0,3500.0,5.0
Maruti,13,250000,90000,Diesel,Individual,Manual,Fourth & Above Owner,19.3,1248.0,73.9,190.0,2000.0,2000.0,5.0
Maruti,9,285000,69000,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.8,114.0,4000.0,4000.0,5.0
Maruti,2,685000,19000,Petrol,Individual,Automatic,First Owner,21.4,1197.0,83.1,115.0,4000.0,4000.0,5.0
Maruti,1,399000,5000,CNG,Individual,Manual,First Owner,21.94,1196.0,61.7,85.0,3000.0,3000.0,5.0
Maruti,4,765000,40000,Petrol,Individual,Manual,First Owner,17.5,1373.0,91.1,130.0,4000.0,4000.0,7.0
Maruti,9,450000,97000,Diesel,Individual,Manual,Third Owner,22.9,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,4,940000,120000,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,200.0,1750.0,1750.0,7.0
Maruti,10,350000,115000,Diesel,Individual,Manual,Fourth & Above Owner,21.5,1248.0,88.8,200.0,1750.0,1750.0,5.0
Maruti,10,300000,40000,Petrol,Individual,Manual,Third Owner,19.0,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,17,100000,100000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,10,250000,65000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,16,130000,120000,Petrol,Individual,Manual,Second Owner,16.1,1298.0,88.2,112.7,4500.0,4500.0,5.0
Maruti,10,199000,70000,Petrol,Individual,Manual,Third Owner,20.92,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,7,570000,80000,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.8,200.0,1750.0,1750.0,7.0
Maruti,12,114999,100000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,5,610000,110000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,7,254999,40000,Petrol,Individual,Manual,Second Owner,20.92,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,13,221000,35008,Petrol,Dealer,Manual,First Owner,21.79,998.0,67.05,90.0,3500.0,3500.0,5.0
Maruti,6,585000,33243,Petrol,Dealer,Manual,First Owner,21.4,1197.0,83.1,115.0,4000.0,4000.0,5.0
Maruti,4,310000,15000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,6,400000,50000,Petrol,Individual,Manual,First Owner,20.4,1197.0,83.11,113.0,4200.0,4200.0,5.0
Maruti,6,480000,87847,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,12,140000,35000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,4,380000,29000,Petrol,Individual,Automatic,First Owner,20.51,998.0,67.0,90.0,3500.0,3500.0,5.0
Maruti,3,630000,15000,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,12,120000,17000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,5,550000,45000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,115.0,4000.0,4000.0,5.0
Maruti,5,300000,25000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,6,300000,50000,Petrol,Individual,Manual,Third Owner,20.51,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,4,400000,10000,Petrol,Individual,Automatic,First Owner,23.95,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,8,509999,148000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.8,200.0,1750.0,1750.0,7.0
Maruti,6,310000,18000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,17,105000,96000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,7,600000,90000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,6,625000,90000,Diesel,Individual,Manual,First Owner,26.21,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,4,813000,110000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,6,650000,100000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,200.0,1750.0,1750.0,7.0
Maruti,5,565000,70000,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,14,70000,80000,Petrol,Individual,Manual,Second Owner,18.2,1061.0,64.0,84.0,3500.0,3500.0,5.0
Maruti,11,120000,170000,LPG,Individual,Manual,Second Owner,10.9,796.0,32.8,57.0,2500.0,2500.0,5.0
Maruti,12,120000,140000,Petrol,Individual,Manual,First Owner,21.6171368243242,1107.511402027027,70.58148711449091,133.12920152091263,2991.149133924799,2995.542881284326,5.1355574324324325
Maruti,11,120000,170000,Petrol,Individual,Manual,Second Owner,21.6171368243242,1107.511402027027,70.58148711449091,133.12920152091263,2991.149133924799,2995.542881284326,5.1355574324324325
Maruti,3,875000,35000,Diesel,Individual,Manual,Second Owner,25.47,1248.0,88.5,200.0,1750.0,1750.0,7.0
Maruti,6,700000,60000,Diesel,Individual,Manual,First Owner,26.21,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,11,190000,35000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,3,310000,10000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,11,150000,70000,LPG,Individual,Manual,Second Owner,26.2,998.0,58.2,77.0,3500.0,3500.0,5.0
Maruti,8,450000,108800,Diesel,Individual,Manual,Third Owner,22.9,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,3,700000,100000,Diesel,Individual,Manual,Second Owner,28.4,1248.0,74.02,190.0,2000.0,2000.0,5.0
Maruti,11,194000,577414,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,84.0,3500.0,3500.0,5.0
Maruti,15,120000,100000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,13,100000,120000,Petrol,Individual,Manual,Second Owner,19.7,796.0,35.0,59.78,3000.0,3000.0,8.0
Maruti,3,620000,15000,Petrol,Individual,Automatic,First Owner,20.89,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,3,700000,10000,Petrol,Individual,Manual,Second Owner,21.4,1197.0,83.1,115.0,4000.0,4000.0,5.0
Maruti,11,200000,35000,Petrol,Individual,Manual,First Owner,19.0,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,3,740000,9000,Petrol,Individual,Automatic,First Owner,21.4,1197.0,83.1,115.0,4000.0,4000.0,5.0
Maruti,2,570000,19000,Petrol,Individual,Automatic,Second Owner,20.89,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,4,430000,20000,Petrol,Individual,Automatic,First Owner,20.51,998.0,67.0,90.0,3500.0,3500.0,5.0
Maruti,5,800000,70000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,8,420000,105000,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,5,540000,20000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,4,754000,40000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,190.0,2000.0,2000.0,5.0
Maruti,18,55599,36088,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,59.0,2500.0,2500.0,4.0
Maruti,3,750000,40000,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,13,175000,60000,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,190.0,2000.0,2000.0,5.0
Maruti,3,1050000,10000,Diesel,Individual,Manual,First Owner,25.47,1248.0,88.5,200.0,1750.0,1750.0,7.0
Maruti,18,135000,40000,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,5,320000,50000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,90.0,3500.0,3500.0,5.0
Maruti,9,400000,129000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,190.0,2000.0,2000.0,5.0
Maruti,3,310000,30000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,2,420000,10000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,101.0,3000.0,3000.0,5.0
Maruti,14,250000,100000,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,190.0,2000.0,2000.0,5.0
Maruti,4,430000,10000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,4,630000,35000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,115.0,4000.0,4000.0,5.0
Maruti,2,630000,15000,Diesel,Individual,Manual,Second Owner,28.4,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,2,550000,40000,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,10,229999,500000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,5,535000,70000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,7,525000,110000,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.76,200.0,1750.0,1750.0,7.0
Maruti,8,215000,35000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,12,175000,95000,Petrol,Individual,Manual,Second Owner,19.0,998.0,66.1,90.0,3500.0,3500.0,5.0
Maruti,7,250999,30000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,1,250999,30000,Petrol,Individual,Manual,First Owner,22.05,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,8,170000,60000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,7,250000,20000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,3,630000,46000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,2,1000000,15000,Petrol,Individual,Manual,First Owner,19.01,1462.0,103.2,138.0,4400.0,4400.0,6.0
Maruti,4,650000,44000,Diesel,Dealer,Manual,First Owner,23.65,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,11,217000,120000,Diesel,Individual,Manual,First Owner,21.1,1248.0,73.9,113.0,4500.0,4500.0,5.0
Maruti,9,280000,70000,Petrol,Individual,Manual,Second Owner,18.6,1197.0,85.8,114.0,4000.0,4000.0,5.0
Maruti,4,810000,80000,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,130.0,4000.0,4000.0,5.0
Maruti,11,160000,162000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,101.0,3000.0,3000.0,5.0
Maruti,6,369000,20000,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,12,221000,100000,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,190.0,2000.0,2000.0,5.0
Maruti,9,190000,110000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,101.0,3000.0,3000.0,5.0
Maruti,5,650000,50000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,4,484999,26000,Petrol,Individual,Manual,Second Owner,21.21,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,10,375000,90000,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,4,640000,35000,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,10,240000,64500,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,5,270000,82000,Petrol,Individual,Manual,Third Owner,18.5,1197.0,85.8,114.0,4000.0,4000.0,5.0
Maruti,9,459999,87000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,200.0,1750.0,1750.0,7.0
Maruti,6,240000,80000,Petrol,Individual,Manual,Second Owner,23.95,998.0,67.05,90.0,3500.0,3500.0,5.0
Maruti,13,65000,40000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,59.0,2500.0,2500.0,4.0
Maruti,7,501000,68000,Diesel,Dealer,Manual,First Owner,22.9,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,7,490000,67000,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,7,500000,77000,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,8,470000,82000,Diesel,Dealer,Manual,Second Owner,26.59,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,8,445000,70000,Diesel,Dealer,Manual,Second Owner,28.4,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,4,752000,28000,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,8,450000,67000,Diesel,Dealer,Manual,Second Owner,28.4,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,9,511000,8500,Petrol,Dealer,Manual,First Owner,22.0,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,5,700000,80000,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,5,330000,30000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,90.0,3500.0,3500.0,5.0
Maruti,4,500000,20000,Petrol,Individual,Manual,First Owner,11.96,1298.0,80.0,103.0,4500.0,4500.0,8.0
Maruti,5,530000,58000,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,4,780000,66000,Diesel,Individual,Manual,Second Owner,24.52,1248.0,88.5,200.0,1750.0,1750.0,7.0
Maruti,15,110000,120000,LPG,Individual,Manual,Third Owner,17.3,1061.0,57.5,76.44,4500.0,4500.0,5.0
Maruti,14,85000,160000,Petrol,Individual,Manual,Fourth & Above Owner,18.2,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,12,225000,120000,Diesel,Individual,Manual,Third Owner,19.3,1248.0,73.9,190.0,2000.0,2000.0,5.0
Maruti,14,150000,70000,Petrol,Individual,Manual,Third Owner,18.9,1061.0,67.0,84.0,3500.0,3500.0,5.0
Maruti,15,70000,110000,Petrol,Individual,Manual,Fourth & Above Owner,18.9,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,10,340000,160000,Diesel,Individual,Manual,Second Owner,21.6171368243242,1107.511402027027,70.58148711449091,133.12920152091263,2991.149133924799,2995.542881284326,5.1355574324324325
Maruti,7,570000,15000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,4,699000,60000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,190.0,2000.0,2000.0,5.0
Maruti,5,690000,80000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,7,325000,70000,CNG,Individual,Manual,Second Owner,21.94,1196.0,61.7,85.0,3000.0,3000.0,5.0
Maruti,16,70000,188000,Petrol,Individual,Manual,Fourth & Above Owner,18.9,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,7,450000,15000,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.76,200.0,1750.0,1750.0,7.0
Maruti,4,420000,60000,CNG,Individual,Manual,First Owner,26.6,998.0,58.16,77.0,3500.0,3500.0,5.0
Maruti,11,240000,134000,Diesel,Individual,Manual,Second Owner,21.6171368243242,1107.511402027027,70.58148711449091,133.12920152091263,2991.149133924799,2995.542881284326,5.1355574324324325
Maruti,10,140000,72000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,6,300000,80000,Petrol,Individual,Manual,Second Owner,18.5,1197.0,85.8,114.0,4000.0,4000.0,5.0
Maruti,11,225000,120000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,190.0,2000.0,2000.0,5.0
Maruti,12,190000,90000,Petrol,Individual,Manual,Third Owner,17.5,1298.0,85.8,114.0,4000.0,4000.0,5.0
Maruti,2,860000,35000,Diesel,Individual,Automatic,First Owner,24.3,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,7,250000,50000,Petrol,Individual,Manual,Second Owner,23.95,998.0,67.05,90.0,3500.0,3500.0,5.0
Maruti,7,399000,70000,Diesel,Individual,Manual,Third Owner,25.2,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,5,320000,90000,Petrol,Individual,Manual,First Owner,18.5,1197.0,85.8,114.0,4000.0,4000.0,5.0
Maruti,4,750000,53000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,8,459999,35000,Petrol,Individual,Manual,Second Owner,19.1,1197.0,85.8,114.0,4000.0,4000.0,5.0
Maruti,8,235000,43000,Petrol,Individual,Manual,Second Owner,19.0,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,15,150000,100000,Petrol,Individual,Manual,Second Owner,14.0,1061.0,64.0,84.28,3500.0,3500.0,5.0
Maruti,26,55000,70000,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,59.0,2500.0,2500.0,4.0
Maruti,13,75000,86000,Petrol,Individual,Manual,Second Owner,21.6171368243242,1107.511402027027,70.58148711449091,133.12920152091263,2991.149133924799,2995.542881284326,5.1355574324324325
Maruti,12,135000,50000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,5,411000,25000,Petrol,Individual,Manual,Second Owner,23.1,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,11,150000,155000,Petrol,Individual,Manual,Third Owner,18.9,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,9,335000,72072,Diesel,Dealer,Manual,First Owner,21.1,1248.0,73.9,113.0,4500.0,4500.0,5.0
Maruti,5,750000,20000,Petrol,Individual,Manual,First Owner,17.5,1373.0,91.1,130.0,4000.0,4000.0,7.0
Maruti,4,260000,67000,CNG,Individual,Manual,First Owner,33.44,796.0,40.3,60.0,3500.0,3500.0,4.0
Maruti,10,347000,80600,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,190.0,2000.0,2000.0,5.0
Maruti,5,320000,43000,CNG,Individual,Manual,Second Owner,26.6,998.0,58.16,77.0,3500.0,3500.0,5.0
Maruti,10,350000,120000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,190.0,2000.0,2000.0,5.0
Maruti,18,58000,170000,Petrol,Individual,Manual,Third Owner,17.3,993.0,60.0,78.0,4500.0,4500.0,5.0
Maruti,13,145000,120000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,5,450000,5800,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,11,179000,68700,Petrol,Individual,Manual,Third Owner,19.0,998.0,66.1,90.0,3500.0,3500.0,5.0
Maruti,3,459999,5000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,4,710000,60000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,6,330000,140000,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,7,480000,72000,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.8,114.0,4000.0,4000.0,5.0
Maruti,6,550000,25000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,5,550000,50000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,9,550000,67000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,200.0,1750.0,1750.0,7.0
Maruti,10,270000,30000,Petrol,Individual,Manual,First Owner,19.0,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,4,350000,60000,CNG,Individual,Manual,First Owner,26.6,998.0,58.16,77.0,3500.0,3500.0,5.0
Maruti,7,300000,31000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,5,350000,20000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,8,415000,102996,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,4,340000,52412,Petrol,Dealer,Manual,First Owner,18.9,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,13,100000,66530,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,84.0,3500.0,3500.0,5.0
Maruti,2,650000,10000,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,8,178000,70000,CNG,Individual,Manual,Second Owner,30.46,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,5,300000,5000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,12,150000,40000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,18,65000,70000,Petrol,Individual,Manual,Fourth & Above Owner,18.9,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,9,221000,70000,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,19,350000,60000,Petrol,Individual,Manual,First Owner,11.96,1298.0,80.0,103.0,4500.0,4500.0,8.0
Maruti,12,195000,40000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,7,450000,50000,Petrol,Individual,Manual,Second Owner,19.1,1197.0,85.8,114.0,4000.0,4000.0,5.0
Maruti,4,580000,30000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,5,750000,50000,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,200.0,1750.0,1750.0,7.0
Maruti,7,320000,70000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,10,265000,80000,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,10,500000,60000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,190.0,2000.0,2000.0,5.0
Maruti,7,430000,90000,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,5,500000,35000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,8,530000,40000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,7,475000,40000,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.8,114.0,4000.0,4000.0,5.0
Maruti,25,40000,32000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,59.0,2500.0,2500.0,4.0
Maruti,3,509999,8000,Petrol,Individual,Automatic,Second Owner,20.51,998.0,67.0,90.0,3500.0,3500.0,5.0
Maruti,7,235000,25000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,11,340000,110000,Diesel,Individual,Manual,Third Owner,17.8,1248.0,75.0,190.0,2000.0,2000.0,5.0
